qname	tname	aai	qTax	tTax
NC.020104	ZJ.NB.2021.05.15.bin.12	35.47692308	Imitervirales	Pimascovirales
SD.QD.2020.06.15.bin.37	NC.028112	35.48235294	Algavirales	Algavirales
LN.DD.2021.06.15.bin.9	NC.027778	35.48421053	Pimascovirales	Pimascovirales
SRX802073.62.dc	ERX552270.64.dc	35.48571429	Imitervirales	Algavirales
NC.014649	GCA.002966275.1.ASM296627v1.genomic	35.48579545	Imitervirales	Imitervirales
ZJ.WZ.2021.05.15.bin.4	JS.YC.2021.05.15.bin.5	35.48684211	Imitervirales	Imitervirales
LN.DD.2021.06.15.bin.1	ZJ.NB.2021.05.15.bin.9	35.48965517	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.4	NC.044954	35.49111111	Asfuvirales	Asfuvirales
NC.009898	ZJ.NB.2021.05.15.bin.19	35.49333333	Algavirales	Algavirales
ERX552254.13.dc	GCA.003814065.1.ASM381406v1.genomic	35.49375	Imitervirales	Imitervirales
SRX802202.7.dc	SD.QD.2023.07.80.ultra.bin.21	35.49411765	Imitervirales	Imitervirales
HN.SY.2021.04.15.bin.4	GCA.000889395.1.ViralProj59783.genomic	35.49756098	Imitervirales	Imitervirales
HN.SY.2021.04.15.bin.4	NC.014637	35.49756098	Imitervirales	Imitervirales
GCA.000889395.1.ViralProj59783.genomic	ERX552296.13.dc	35.49864865	Imitervirales	Imitervirales
NC.014637	ERX552296.13.dc	35.49864865	Imitervirales	Imitervirales
SRX802073.99.dc	ERX552270.64.dc	35.5	Imitervirales	Algavirales
ERX555926.32.dc	LN.DD.2021.06.15.bin.1	35.5	Imitervirales	Imitervirales
ERX552257.96.dc	ERX552270.64.dc	35.5025	Imitervirales	Algavirales
JS.YC.2021.05.15.bin.6	NC.023848	35.50416667	Pimascovirales	Pimascovirales
GCA.002966235.1.ASM296623v1.genomic	ERX555926.32.dc	35.50656934	Imitervirales	Imitervirales
NC.008724	ZJ.WZ.2021.05.15.bin.8	35.50851064	Algavirales	Algavirales
JS.YC.2021.05.15.bin.4	NC.044955	35.50888889	Asfuvirales	Asfuvirales
JS.YC.2021.05.15.bin.4	NC.044947	35.50888889	Asfuvirales	Asfuvirales
ZJ.NB.2021.05.15.bin.4	GCA.002966255.1.ASM296625v1.genomic	35.51034483	Imitervirales	Imitervirales
SRX802073.99.dc	LN.DD.2021.06.15.bin.6	35.5106383	Imitervirales	Algavirales
GCA.003814065.1.ASM381406v1.genomic	NC.016072	35.51666667	Imitervirales	Imitervirales
ZJ.NB.2021.05.15.bin.9	LN.DD.2021.06.15.bin.1	35.51785714	Imitervirales	Imitervirales
GCA.000889395.1.ViralProj59783.genomic	JS.YC.2021.05.15.bin.7	35.52195122	Imitervirales	Imitervirales
NC.014637	JS.YC.2021.05.15.bin.7	35.52195122	Imitervirales	Imitervirales
LN.DD.2021.06.15.bin.9	NC.005902	35.52307692	Pimascovirales	Pimascovirales
SD.QD.2020.06.15.bin.37	ZJ.WZ.2021.05.15.bin.8	35.525	Algavirales	Algavirales
SRX802202.77.dc	ERX556315.47.dc	35.52934783	Imitervirales	Imitervirales
HN.SY.2021.04.15.bin.4	NC.014765	35.53181818	Imitervirales	Algavirales
NC.008724	NC.043129	35.53255814	Algavirales	Algavirales
ERX555967.39.dc	ERX552254.13.dc	35.53333333	Algavirales	Imitervirales
NC.014765	ERX555907.31.dc	35.53611111	Algavirales	Algavirales
SD.QD.2021.02.15.bin.4	NC.008187	35.53636364	Pimascovirales	Pimascovirales
JS.YC.2021.05.15.bin.4	NC.044949	35.54222222	Asfuvirales	Asfuvirales
ERX552300.8.dc	ERX555967.39.dc	35.54347826	Imitervirales	Algavirales
ERX552300.8.dc	NC.023639	35.54532374	Imitervirales	Imitervirales
SRX802073.99.dc	SD.QD.2020.06.15.bin.35	35.546875	Imitervirales	Imitervirales
NC.014765	NC.032001	35.55	Algavirales	Algavirales
ZJ.NB.2021.05.15.bin.9	GCA.002966275.1.ASM296627v1.genomic	35.55	Imitervirales	Imitervirales
GCA.000889395.1.ViralProj59783.genomic	SRX802202.7.dc	35.55384615	Imitervirales	Imitervirales
NC.014637	SRX802202.7.dc	35.55384615	Imitervirales	Imitervirales
NC.044937	NC.043129	35.5547619	Algavirales	Algavirales
JS.YC.2021.05.15.bin.4	NC.044948	35.55581395	Asfuvirales	Asfuvirales
NC.014765	NC.009899	35.55581395	Algavirales	Algavirales
SRX802073.99.dc	JS.YC.2021.05.15.bin.5	35.55684211	Imitervirales	Imitervirales
GCA.003814065.1.ASM381406v1.genomic	HN.SY.2021.04.15.bin.4	35.56	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.6	NC.008187	35.56086957	Pimascovirales	Pimascovirales
NC.028110	ERX552261.44.dc	35.56176471	Algavirales	Algavirales
NC.044937	ZJ.WZ.2021.05.15.bin.8	35.56222222	Algavirales	Algavirales
SRX802073.99.dc	NC.020852	35.5627907	Imitervirales	Algavirales
ZJ.NB.2021.05.15.bin.12	SRX802073.62.dc	35.56923077	Pimascovirales	Imitervirales
SRX802073.62.dc	SRX802963.53.dc	35.56944444	Imitervirales	Algavirales
NC.055165	SD.QD.2020.06.15.bin.26	35.56956522	Pimascovirales	Pimascovirales
GCA.004788555.1.ASM478855v1.genomic	SD.QD.2020.06.15.bin.26	35.56956522	Pimascovirales	Pimascovirales
NC.003038	JS.YC.2021.05.15.bin.6	35.57037037	Pimascovirales	Pimascovirales
SRX802073.62.dc	NC.013288	35.57037037	Imitervirales	Algavirales
JS.YC.2021.05.15.bin.4	NC.044953	35.57333333	Asfuvirales	Asfuvirales
ERX552254.13.dc	ERX555967.39.dc	35.57380952	Imitervirales	Algavirales
NC.020852	SRX802202.7.dc	35.58157895	Algavirales	Imitervirales
JS.YC.2021.05.15.bin.4	NC.044952	35.58222222	Asfuvirales	Asfuvirales
SD.QD.2021.02.15.bin.4	NC.055165	35.5826087	Pimascovirales	Pimascovirales
SD.QD.2021.02.15.bin.4	GCA.004788555.1.ASM478855v1.genomic	35.5826087	Pimascovirales	Pimascovirales
SD.QD.2020.06.15.bin.13	SRX802073.62.dc	35.58425926	Imitervirales	Imitervirales
LN.DD.2021.06.15.bin.6	ERX552261.44.dc	35.5862069	Algavirales	Algavirales
ERX552257.96.dc	SD.QD.2020.06.15.bin.20	35.588	Imitervirales	Pandoravirales
JS.YC.2021.05.15.bin.7	ERX556094.26.dc	35.58979592	Imitervirales	Imitervirales
SRX802202.77.dc	NC.014765	35.59259259	Imitervirales	Algavirales
LN.DD.2021.06.15.bin.10	SD.QD.2020.06.15.bin.37	35.59444444	Imitervirales	Algavirales
SRX802073.62.dc	NC.028092	35.5962963	Imitervirales	Algavirales
LN.DD.2021.06.15.bin.6	NC.020852	35.59722222	Algavirales	Algavirales
SRX802073.62.dc	SD.QD.2020.06.15.bin.23	35.59722222	Imitervirales	Imitervirales
GCA.002966405.1.ASM296640v1.genomic	GCA.002966255.1.ASM296625v1.genomic	35.59940476	Imitervirales	Imitervirales
NC.044937	NC.020852	35.6	Algavirales	Algavirales
NC.044937	ERX555967.39.dc	35.6	Algavirales	Algavirales
NC.043129	NC.009899	35.6097561	Algavirales	Algavirales
LN.DD.2021.06.15.bin.2	NC.013288	35.61724138	Imitervirales	Algavirales
NC.014765	NC.009898	35.62142857	Algavirales	Algavirales
ERX556094.26.dc	SRX802202.7.dc	35.62178218	Imitervirales	Imitervirales
SRX696246.4.dc	GCA.000889395.1.ViralProj59783.genomic	35.62352941	Imitervirales	Imitervirales
SRX696246.4.dc	NC.014637	35.62352941	Imitervirales	Imitervirales
SD.QD.2020.06.15.bin.37	NC.020852	35.625	Algavirales	Algavirales
SD.QD.2021.02.15.bin.4	NC.040612	35.62608696	Pimascovirales	Pimascovirales
SD.QD.2020.06.15.bin.37	SRX802073.99.dc	35.62666667	Algavirales	Imitervirales
GCA.000889395.1.ViralProj59783.genomic	ERX552257.96.dc	35.62948718	Imitervirales	Imitervirales
NC.014637	ERX552257.96.dc	35.62948718	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.4	NC.044951	35.63111111	Asfuvirales	Asfuvirales
LN.DD.2021.06.15.bin.2	NC.028092	35.63214286	Imitervirales	Algavirales
NC.014767	NC.044937	35.63809524	Algavirales	Algavirales
ERX556094.26.dc	SD.QD.2020.06.15.bin.13	35.63839286	Imitervirales	Imitervirales
LN.DD.2021.06.15.bin.2	NC.043129	35.64285714	Imitervirales	Algavirales
NC.023639	SD.QD.2020.06.15.bin.13	35.64622642	Imitervirales	Imitervirales
LN.DD.2021.06.15.bin.6	NC.028093	35.64722222	Algavirales	Algavirales
ERX552300.8.dc	NC.014649	35.65179856	Imitervirales	Imitervirales
ERX555926.32.dc	SD.QD.2020.06.15.bin.4	35.65263158	Imitervirales	Imitervirales
GCA.002966235.1.ASM296623v1.genomic	ERX552257.96.dc	35.65377358	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.6	NC.003038	35.65555556	Pimascovirales	Pimascovirales
ZJ.NB.2021.05.15.bin.9	SRX802202.77.dc	35.65581395	Imitervirales	Imitervirales
NC.008724	NC.028110	35.65714286	Algavirales	Algavirales
GCA.002966275.1.ASM296627v1.genomic	ERX555926.32.dc	35.65947712	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.4	NC.044943	35.66136364	Asfuvirales	Asfuvirales
SD.QD.2020.06.15.bin.35	SD.QD.2020.06.15.bin.7	35.66176471	Imitervirales	Imitervirales
ERX552257.96.dc	GCA.000889395.1.ViralProj59783.genomic	35.66428571	Imitervirales	Imitervirales
ERX552257.96.dc	NC.014637	35.66428571	Imitervirales	Imitervirales
SD.QD.2020.12.15.bin.6	NC.015780	35.66571429	Pimascovirales	Pimascovirales
ZJ.WZ.2021.05.15.bin.4	ERX552254.13.dc	35.66666667	Imitervirales	Imitervirales
NC.028112	NC.008724	35.67435897	Algavirales	Algavirales
NC.015780	NC.005902	35.68	Pimascovirales	Pimascovirales
ERX552257.96.dc	GCA.002966275.1.ASM296627v1.genomic	35.68083333	Imitervirales	Imitervirales
LN.DD.2021.06.15.bin.10	ERX552300.8.dc	35.68139535	Imitervirales	Imitervirales
SD.QD.2020.06.15.bin.37	ZJ.NB.2021.05.15.bin.19	35.68636364	Algavirales	Algavirales
ERX552257.96.dc	GCA.002966235.1.ASM296623v1.genomic	35.68773585	Imitervirales	Imitervirales
SD.QD.2020.06.15.bin.4	ERX556094.26.dc	35.68888889	Imitervirales	Imitervirales
SD.QD.2020.06.15.bin.20	SRX802202.77.dc	35.69230769	Pandoravirales	Imitervirales
ERX556315.47.dc	SD.QD.2020.06.15.bin.38	35.69677419	Imitervirales	Imitervirales
SRX802073.62.dc	SD.QD.2020.06.15.bin.38	35.69736842	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.5	HN.SY.2021.04.15.bin.4	35.69777778	Imitervirales	Imitervirales
NC.014767	SRX802073.99.dc	35.7	Algavirales	Imitervirales
ERX555926.32.dc	JS.LYG.2021.05.15.bin.5	35.70138889	Imitervirales	Imitervirales
JS.LYG.2021.05.15.bin.5	ERX552254.13.dc	35.70151515	Imitervirales	Imitervirales
NC.008724	NC.014765	35.70243902	Algavirales	Algavirales
SD.QD.2020.06.15.bin.7	SRX802202.7.dc	35.705	Imitervirales	Imitervirales
ERX555907.31.dc	NC.037057	35.70714286	Algavirales	Algavirales
NC.020864	ERX555907.31.dc	35.70769231	Algavirales	Algavirales
SRX802202.7.dc	NC.014767	35.71351351	Imitervirales	Algavirales
NC.009899	ERX555967.39.dc	35.71395349	Algavirales	Algavirales
SRX802073.99.dc	ZJ.NB.2021.05.15.bin.4	35.71707317	Imitervirales	Imitervirales
ERX555926.32.dc	GCA.000889395.1.ViralProj59783.genomic	35.71711712	Imitervirales	Imitervirales
ERX555926.32.dc	NC.014637	35.71711712	Imitervirales	Imitervirales
NC.023613	SD.QD.2020.06.15.bin.6	35.71875	Pimascovirales	Pimascovirales
SRX802202.77.dc	GCA.002966255.1.ASM296625v1.genomic	35.72	Imitervirales	Imitervirales
SD.QD.2020.06.15.bin.11	ERX552296.13.dc	35.72	Imitervirales	Imitervirales
GCA.000889395.1.ViralProj59783.genomic	SRX696246.4.dc	35.72076923	Imitervirales	Imitervirales
NC.014637	SRX696246.4.dc	35.72076923	Imitervirales	Imitervirales
NC.014649	ERX552300.8.dc	35.7237037	Imitervirales	Imitervirales
JS.YC.2021.05.15.bin.4	NC.044941	35.72444444	Asfuvirales	Asfuvirales
JS.YC.2021.05.15.bin.4	NC.044942	35.72444444	Asfuvirales	Asfuvirales
NC.016072	GCA.003814065.1.ASM381406v1.genomic	35.72638889	Imitervirales	Imitervirales
SRX802073.62.dc	ZJ.NB.2021.05.15.bin.17	35.72650602	Imitervirales	Imitervirales
GCA.003814065.1.ASM381406v1.genomic	ERX555926.32.dc	35.72842105	Imitervirales	Imitervirales
NC.023639	ERX552300.8.dc	35.72878788	Imitervirales	Imitervirales
SD.QD.2021.02.15.bin.4	NC.024451	35.72916667	Pimascovirales	Pimascovirales
GCA.002966275.1.ASM296627v1.genomic	SD.QD.2023.07.100.ultra.bin.9	35.73007519	Imitervirales	Imitervirales
GCA.002966275.1.ASM296627v1.genomic	SRX802202.77.dc	35.73057325	Imitervirales	Imitervirales
NC.014766	NC.032001	35.73191489	Algavirales	Algavirales
NC.009899	NC.028091	35.73191489	Algavirales	Algavirales
GCA.002966275.1.ASM296627v1.genomic	NC.020104	35.73842365	Imitervirales	Imitervirales
SRX696246.4.dc	NC.014649	35.74064171	Imitervirales	Imitervirales
SD.QD.2020.06.15.bin.13	NC.014649	35.74365079	Imitervirales	Imitervirales
ERX555907.31.dc	NC.028108	35.744	Algavirales	Algavirales
SRX802202.7.dc	SRX802202.24.dc	35.7452381	Imitervirales	Algavirales
ERX552257.96.dc	SD.QD.2023.07.80.ultra.bin.3	35.74545455	Imitervirales	Imitervirales
NC.032001	ZJ.NB.2021.05.15.bin.19	35.75111111	Algavirales	Algavirales
ERX555967.39.dc	SRX802202.77.dc	35.75365854	Algavirales	Imitervirales
SD.QD.2020.06.15.bin.35	LN.DD.2021.06.15.bin.2	35.754	Imitervirales	Imitervirales
NC.037057	ERX555967.39.dc	35.75609756	Algavirales	Algavirales
ERX552254.13.dc	NC.014789	35.75769231	Imitervirales	Algavirales
NC.009898	NC.014765	35.75813953	Algavirales	Algavirales
GCA.002966255.1.ASM296625v1.genomic	ERX552254.13.dc	35.76218487	Imitervirales	Imitervirales
LN.DD.2021.06.15.bin.8	ZJ.NB.2021.05.15.bin.12	35.76666667	Pimascovirales	Pimascovirales
ERX555926.32.dc	SRX327520.277.dc	35.76728972	Imitervirales	Imitervirales
SRX802202.7.dc	GCA.000889395.1.ViralProj59783.genomic	35.76941176	Imitervirales	Imitervirales
SRX802202.7.dc	NC.014637	35.76941176	Imitervirales	Imitervirales
ZJ.NB.2021.05.15.bin.17	SRX802073.62.dc	35.77272727	Imitervirales	Imitervirales
NC.009899	NC.028108	35.77272727	Algavirales	Algavirales
SD.QD.2020.06.15.bin.37	ERX556094.26.dc	35.77647059	Algavirales	Imitervirales
SD.QD.2023.07.100.ultra.bin.9	JS.LYG.2021.05.15.bin.5	35.77916667	Imitervirales	Imitervirales
GCA.002966235.1.ASM296623v1.genomic	NC.016072	35.77932692	Imitervirales	Imitervirales
SD.QD.2023.07.80.ultra.bin.3	SRX696246.4.dc	35.77954545	Imitervirales	Imitervirales
GCA.003814065.1.ASM381406v1.genomic	NC.020104	35.7829932	Imitervirales	Imitervirales
NC.009899	NC.028093	35.78510638	Algavirales	Algavirales
SRX802202.7.dc	NC.014765	35.7862069	Imitervirales	Algavirales
SD.QD.2020.06.15.bin.35	SRX802073.99.dc	35.78947368	Imitervirales	Imitervirales
GCA.002966235.1.ASM296623v1.genomic	NC.020104	35.79206349	Imitervirales	Imitervirales
NC.023848	NC.005902	35.7952381	Pimascovirales	Pimascovirales
NC.014649	SD.QD.2020.06.15.bin.13	35.79711538	Imitervirales	Imitervirales
NC.028108	NC.009898	35.8	Algavirales	Algavirales
NC.055165	SD.QD.2021.02.15.bin.4	35.8	Pimascovirales	Pimascovirales
GCA.004788555.1.ASM478855v1.genomic	SD.QD.2021.02.15.bin.4	35.8	Pimascovirales	Pimascovirales
NC.028112	ERX555907.31.dc	35.8	Algavirales	Algavirales
ZJ.NB.2021.05.15.bin.17	JS.YC.2021.05.15.bin.5	35.80222222	Imitervirales	Imitervirales
NC.020864	NC.009899	35.81162791	Algavirales	Algavirales
NC.005902	NC.023848	35.81428571	Pimascovirales	Pimascovirales
NC.008187	SD.QD.2023.07.80.ultra.bin.14	35.82105263	Pimascovirales	Pimascovirales
LN.DD.2021.06.15.bin.9	LN.DD.2021.06.15.bin.8	35.825	Pimascovirales	Pimascovirales
NC.009899	NC.014766	35.83191489	Algavirales	Algavirales
SRX802073.62.dc	SD.QD.2023.07.80.ultra.bin.21	35.8375	Imitervirales	Imitervirales
SD.QD.2020.06.15.bin.13	ERX556094.26.dc	35.8389313	Imitervirales	Imitervirales
ERX552300.8.dc	SRX802073.62.dc	35.83898305	Imitervirales	Imitervirales
NC.040612	SD.QD.2021.02.15.bin.4	35.83913043	Pimascovirales	Pimascovirales
NC.024451	JS.YC.2021.05.15.bin.6	35.84615385	Pimascovirales	Pimascovirales
SD.QD.2023.07.80.ultra.bin.14	NC.055165	35.84782609	Pimascovirales	Pimascovirales
SD.QD.2023.07.80.ultra.bin.14	GCA.004788555.1.ASM478855v1.genomic	35.84782609	Pimascovirales	Pimascovirales
SRX802202.7.dc	SRX696246.4.dc	35.85	Imitervirales	Imitervirales
ZJ.NB.2021.05.15.bin.9	SD.QD.2020.06.15.bin.13	35.85	Imitervirales	Imitervirales
NC.015780	SD.QD.2021.02.15.bin.4	35.852	Pimascovirales	Pimascovirales
NC.009898	ZJ.WZ.2021.05.15.bin.8	35.85434783	Algavirales	Algavirales
LN.DD.2021.06.15.bin.6	NC.032001	35.85862069	Algavirales	Algavirales
SRX696246.4.dc	NC.023639	35.85898876	Imitervirales	Imitervirales
GCA.002966405.1.ASM296640v1.genomic	ERX552300.8.dc	35.86080402	Imitervirales	Imitervirales
NC.040612	NC.055603	35.86521739	Pimascovirales	Pimascovirales
SD.QD.2020.06.15.bin.4	ERX552300.8.dc	35.86666667	Imitervirales	Imitervirales
NC.014767	ERX555907.31.dc	35.86756757	Algavirales	Algavirales
GCA.002966255.1.ASM296625v1.genomic	SD.QD.2020.06.15.bin.41	35.87	Imitervirales	Imitervirales
NC.008724	NC.020852	35.87045455	Algavirales	Algavirales
ZJ.NB.2021.05.15.bin.4	ERX555926.32.dc	35.87142857	Imitervirales	Imitervirales
ERX552300.8.dc	SD.QD.2023.07.100.ultra.bin.9	35.87345133	Imitervirales	Imitervirales
ERX555907.31.dc	LN.DD.2021.06.15.bin.6	35.87407407	Algavirales	Algavirales
NC.016072	SD.QD.2020.06.15.bin.13	35.87830189	Imitervirales	Imitervirales
SRX696246.4.dc	SD.QD.2023.07.100.ultra.bin.9	35.88439716	Imitervirales	Imitervirales
ZJ.NB.2021.05.15.bin.9	ERX552296.13.dc	35.88541667	Imitervirales	Imitervirales
SD.QD.2020.06.15.bin.13	NC.023639	35.88571429	Imitervirales	Imitervirales
NC.020104	SD.QD.2020.06.15.bin.13	35.888	Imitervirales	Imitervirales
HN.SY.2021.04.15.bin.4	GCA.002966255.1.ASM296625v1.genomic	35.88888889	Imitervirales	Imitervirales
ZJ.NB.2021.05.15.bin.17	SRX802202.7.dc	35.89102564	Imitervirales	Imitervirales
NC.014766	ERX555907.31.dc	35.89268293	Algavirales	Algavirales
ERX552296.13.dc	ZJ.NB.2021.05.15.bin.9	35.89466667	Imitervirales	Imitervirales
NC.014789	NC.032001	35.89574468	Algavirales	Algavirales
GCA.002966275.1.ASM296627v1.genomic	NC.016072	35.89949239	Imitervirales	Imitervirales
ERX552300.8.dc	ERX556094.26.dc	35.90142857	Imitervirales	Imitervirales
NC.020852	SRX802073.99.dc	35.90294118	Algavirales	Imitervirales
SRX802202.77.dc	JS.LYG.2021.05.15.bin.5	35.90714286	Imitervirales	Imitervirales
NC.008187	NC.003038	35.91296296	Pimascovirales	Pimascovirales
SRX802202.7.dc	SD.QD.2023.07.60.ultra.bin.7	35.91333333	Imitervirales	Imitervirales
SRX802202.77.dc	SD.QD.2020.06.15.bin.41	35.91372549	Imitervirales	Imitervirales
ERX552257.96.dc	SRX802076.48.dc	35.914	Imitervirales	Imitervirales
ERX555926.32.dc	ZJ.NB.2021.05.15.bin.9	35.91627907	Imitervirales	Imitervirales
NC.032001	NC.014765	35.92093023	Algavirales	Algavirales
SD.QD.2020.06.15.bin.35	SRX696246.4.dc	35.92142857	Imitervirales	Imitervirales
GCA.002966255.1.ASM296625v1.genomic	SD.QD.2023.07.80.ultra.bin.3	35.92285714	Imitervirales	Imitervirales
LN.DD.2021.06.15.bin.9	NC.055603	35.924	Pimascovirales	Pimascovirales
LN.DD.2021.06.15.bin.6	NC.008724	35.92592593	Algavirales	Algavirales
SD.QD.2020.06.15.bin.4	NC.020104	35.92592593	Imitervirales	Imitervirales
ERX552296.13.dc	ZJ.NB.2021.05.15.bin.12	35.92857143	Imitervirales	Pimascovirales
NC.044937	NC.028110	35.92894737	Algavirales	Algavirales
NC.009899	ZJ.NB.2021.05.15.bin.19	35.93043478	Algavirales	Algavirales
NC.055165	LN.DD.2021.06.15.bin.8	35.93125	Pimascovirales	Pimascovirales
GCA.004788555.1.ASM478855v1.genomic	LN.DD.2021.06.15.bin.8	35.93125	Pimascovirales	Pimascovirales
SRX802202.77.dc	ZJ.NB.2021.05.15.bin.17	35.93205128	Imitervirales	Imitervirales
SRX696246.4.dc	ERX555926.32.dc	35.93448276	Imitervirales	Imitervirales
NC.008724	ZJ.NB.2021.05.15.bin.19	35.9372093	Algavirales	Algavirales
GCA.003814065.1.ASM381406v1.genomic	SD.QD.2020.06.15.bin.41	35.9375	Imitervirales	Imitervirales
ZJ.NB.2021.05.15.bin.4	NC.016072	35.93846154	Imitervirales	Imitervirales
NC.021901	SD.QD.2020.12.15.bin.6	35.94193548	Pimascovirales	Pimascovirales
NC.009899	NC.028112	35.94418605	Algavirales	Algavirales
SRX802202.7.dc	ZJ.NB.2021.05.15.bin.19	35.94705882	Imitervirales	Algavirales
GCA.002966255.1.ASM296625v1.genomic	LN.DD.2021.06.15.bin.6	35.94782609	Imitervirales	Algavirales
SD.QD.2023.07.100.ultra.bin.9	SRX696246.4.dc	35.948	Imitervirales	Imitervirales
NC.003038	NC.008187	35.94827586	Pimascovirales	Pimascovirales
ERX552296.13.dc	ERX556315.47.dc	35.9494382	Imitervirales	Imitervirales
NC.003038	SD.QD.2020.06.15.bin.6	35.95151515	Pimascovirales	Pimascovirales
NC.023611	SD.QD.2023.07.40.ultra.bin.9	35.95238095	Pimascovirales	Pimascovirales
NC.016072	GCA.002966235.1.ASM296623v1.genomic	35.95360825	Imitervirales	Imitervirales
NC.028091	NC.032001	35.95434783	Algavirales	Algavirales
ZJ.NB.2021.05.15.bin.4	GCA.000889395.1.ViralProj59783.genomic	35.95517241	Imitervirales	Imitervirales
ZJ.NB.2021.05.15.bin.4	NC.014637	35.95517241	Imitervirales	Imitervirales
GCA.001974475.1.ViralProj368971.genomic	NC.023848	35.95714286	Pimascovirales	Pimascovirales
NC.033423	NC.023848	35.95714286	Pimascovirales	Pimascovirales
LN.DD.2021.06.15.bin.2	JS.YC.2021.05.15.bin.5	35.95932203	Imitervirales	Imitervirales
NC.015780	SD.QD.2020.06.15.bin.6	35.96206897	Pimascovirales	Pimascovirales
LN.DD.2021.06.15.bin.9	SD.QD.2021.02.15.bin.4	35.96333333	Pimascovirales	Pimascovirales
NC.009899	NC.013288	35.96458333	Algavirales	Algavirales
NC.020864	SRX802076.48.dc	35.96551724	Algavirales	Imitervirales
JS.YC.2021.05.15.bin.5	ZJ.NB.2021.05.15.bin.17	35.96590909	Imitervirales	Imitervirales
SRX802073.99.dc	NC.028091	35.96808511	Imitervirales	Algavirales
SRX802202.7.dc	ERX556315.47.dc	35.9728972	Imitervirales	Imitervirales
NC.055165	NC.055603	35.97391304	Pimascovirales	Pimascovirales
GCA.004788555.1.ASM478855v1.genomic	NC.055603	35.97391304	Pimascovirales	Pimascovirales
GCA.002966235.1.ASM296623v1.genomic	SRX802202.77.dc	35.975	Imitervirales	Imitervirales
LN.DD.2021.06.15.bin.6	ZJ.WZ.2021.05.15.bin.8	35.98181818	Algavirales	Algavirales
LN.DD.2021.06.15.bin.8	NC.023848	35.98235294	Pimascovirales	Pimascovirales
SRX327520.277.dc	ERX555926.32.dc	35.98448276	Imitervirales	Imitervirales
LN.DD.2021.06.15.bin.9	GCA.001974475.1.ViralProj368971.genomic	35.988	Pimascovirales	Pimascovirales
LN.DD.2021.06.15.bin.9	NC.033423	35.988	Pimascovirales	Pimascovirales
SD.QD.2020.06.15.bin.35	SD.QD.2020.06.15.bin.4	35.988	Imitervirales	Imitervirales
ERX552270.64.dc	ERX552257.96.dc	35.99444444	Algavirales	Imitervirales
NC.009899	NC.014789	35.99583333	Algavirales	Algavirales
